Model
ball1
    6047.91943359375,3274.09521484375,-312.5
    6172.794921875,3045.329345703125,-83.73412322998047
    6172.794921875,3013.00927734375,-161.76190185546875
    6047.91943359375,3336.532958984375,-161.76190185546875
    5849.27099609375,3498.294921875,-441.9417419433594
    6047.91943359375,3336.532958984375,-161.76190185546875
    6047.91943359375,3274.09521484375,-312.5
    5849.27099609375,3586.59521484375,-228.76588439941406
    5849.27099609375,3498.294921875,-441.9417419433594
    5590.3876953125,3778.474853515625,-280.1798400878906
    5849.27099609375,3586.59521484375,-228.76588439941406
    5590.3876953125,3670.329345703125,-541.265869140625
    5849.27099609375,3357.829345703125,-625
    5590.3876953125,3670.329345703125,-541.265869140625
    5849.27099609375,3498.294921875,-441.9417419433594
    5590.3876953125,3498.294921875,-765.4655151367188
    5849.27099609375,3357.829345703125,-625
    5590.3876953125,3274.09521484375,-937.5
    5590.3876953125,3498.294921875,-765.4655151367188
    5849.27099609375,3174.771240234375,-765.4655151367188
    6047.91943359375,3174.771240234375,-441.9417419433594
    5849.27099609375,3174.771240234375,-765.4655151367188
    5849.27099609375,3357.829345703125,-625
    6047.91943359375,3045.329345703125,-541.265869140625
    6172.794921875,2961.59521484375,-228.76588439941406
    6047.91943359375,3045.329345703125,-541.265869140625
    6047.91943359375,3174.771240234375,-441.9417419433594
    6172.794921875,2894.59130859375,-280.1798400878906
    6172.794921875,2961.59521484375,-228.76588439941406
    6215.3876953125,2732.829345703125,-3.6095570434512003e-13
    6172.794921875,2894.59130859375,-280.1798400878906
    6172.794921875,3013.00927734375,-161.76190185546875
    6215.3876953125,2732.829345703125,-3.6095570434512003e-13
    6172.794921875,2961.59521484375,-228.76588439941406
    6172.794921875,3045.329345703125,-83.73412322998047
    6215.3876953125,2732.829345703125,-3.6095570434512003e-13
    6172.794921875,3013.00927734375,-161.76190185546875
    6172.794921875,3056.353271484375,-1.8047785217256002e-13
    6215.3876953125,2732.829345703125,-3.6095570434512003e-13
    6172.794921875,3045.329345703125,-83.73412322998047
    6172.794921875,3056.353271484375,-1.8047785217256002e-13
    6172.794921875,3045.329345703125,83.73412322998047
    6215.3876953125,2732.829345703125,-3.6095570434512003e-13
    6172.794921875,3056.353271484375,-1.8047785217256002e-13
    6047.91943359375,3336.532958984375,161.76190185546875
    6172.794921875,3045.329345703125,83.73412322998047
    6047.91943359375,3357.829345703125,-1.8047785217256002e-13
    6172.794921875,3056.353271484375,-1.8047785217256002e-13
    6047.91943359375,3336.532958984375,-161.76190185546875
    6047.91943359375,3357.829345703125,-1.8047785217256002e-13
    6172.794921875,3045.329345703125,-83.73412322998047
    5849.27099609375,3586.59521484375,-228.76588439941406
